text,label,preprocessed_text
"The arrival of vast waves of white settlers in the 1800s and their conflict with the Native American residents of the prairies spelled the end for the buffalo... <br /><br />The commercial killers, however, weren't the only ones shooting bison... Train companies offered tourist the chance to shoot buffalo from the windows of their coaches... There were even buffalo killing contests... ""Buffalo"" Bill Cody killed thousands of buffalo... Some U. S. government officers even promoted the destruction of the bison herds... The buffalo nation was destroyed by greed and uncontrolled hunting... Few visionaries are working today to rebuild the once-great bison herds... <br /><br />""The Last Hunt"" holds one of Robert Taylor's most interesting and complex performances and for once succeeded in disregarding the theory that no audience would accept Taylor as a heavy guy...<br /><br />His characterization of a sadistic buffalo hunter, who kills only for pleasure, had its potential: The will to do harm to another... <br /><br />When he is joined by his fellow buffalo stalker (Stewart Granger) it is evident that these two contrasted characters, with opposite ideas, will clash violently very soon...<br /><br />Taylor's shooting spree was not limited to wild beasts... He also enjoy killing Indians who steal his horses... He even tries to romance a beautiful squaw (Debra Paget) who shows less than generous to his needs and comfort...<br /><br />Among others buffalo hunters are Lloyd Nolan, outstanding as a drunken buffalo skinner; Russ Tamblyn as a half-breed; and Constance Ford as the dance-hall girl... But Taylor steals the show... Richard Brooks captures (in CinemaScope and Technicolor) distant view of Buffalos grazing upon the prairie as the slaughter of these noble animals...<br /><br />The film is a terse, brutish outdoor Western with something to say about old Western myths and a famous climax in which the bad guy freezes to death while waiting all night to gun down the hero...",1,the arrival of vast waves of white settlers in the 1800s and their conflict with the native american residents of the prairies spelled the end for the buffalo     the commercial killers  however  werent the only ones shooting bison    train companies offered tourist the chance to shoot buffalo from the windows of their coaches    there were even buffalo killing contests     buffalo  bill cody killed thousands of buffalo    some u  s  government officers even promoted the destruction of the bison herds    the buffalo nation was destroyed by greed and uncontrolled hunting    few visionaries are working today to rebuild the once great bison herds      the last hunt  holds one of robert taylors most interesting and complex performances and for once succeeded in disregarding the theory that no audience would accept taylor as a heavy guy    his characterization of a sadistic buffalo hunter  who kills only for pleasure  had its potential  the will to do harm to another     when he is joined by his fellow buffalo stalker  stewart granger  it is evident that these two contrasted characters  with opposite ideas  will clash violently very soon    taylors shooting spree was not limited to wild beasts    he also enjoy killing indians who steal his horses    he even tries to romance a beautiful squaw  debra paget  who shows less than generous to his needs and comfort    among others buffalo hunters are lloyd nolan  outstanding as a drunken buffalo skinner  russ tamblyn as a half breed  and constance ford as the dance hall girl    but taylor steals the show    richard brooks captures  in cinemascope and technicolor  distant view of buffalos grazing upon the prairie as the slaughter of these noble animals    the film is a terse  brutish outdoor western with something to say about old western myths and a famous climax in which the bad guy freezes to death while waiting all night to gun down the hero   
"While being an impressionable youth when first experiencing the Gundam Wing series, upon re-watching the series, I have reconfirmed my belief that this series is not only beautifully animated, but the plot, the gundam design, character design, and character depth are masterfully executed. While at first appearing like a boy band of sorts, the stylish attractiveness of the characters can partly be credited to just great art, with individual personalities creating clear and endearing distinctions among the characters. Consequently, it is extremely easy to become to drawn to any particular character. Personally, I liked Heero because of his stoic personality. While I may be biased with a sentimental attachment of this show to my childhood, I can objectively say that Gundam Wing addresses the deeper questions of war and life in general (how can we obtain peace?) while providing action packed battles in large robot suits, which, to say the least, is excellent.",1,while being an impressionable youth when first experiencing the gundam wing series  upon re watching the series  i have reconfirmed my belief that this series is not only beautifully animated  but the plot  the gundam design  character design  and character depth are masterfully executed  while at first appearing like a boy band of sorts  the stylish attractiveness of the characters can partly be credited to just great art  with individual personalities creating clear and endearing distinctions among the characters  consequently  it is extremely easy to become to drawn to any particular character  personally  i liked heero because of his stoic personality  while i may be biased with a sentimental attachment of this show to my childhood  i can objectively say that gundam wing addresses the deeper questions of war and life in general  how can we obtain peace   while providing action packed battles in large robot suits  which  to say the least  is excellent 
"To some, this Biblical film is a story of judgment and condemnation... Others see it as a story of grace, restoration, and hope... It is actually both  Henry King illustrates the portrait of a mighty monarch almost destroyed by his passion, his downward spiral of sin, and his upward climb of healing..<br /><br />'David and Bathsheba' is an emotional movie full of vividly memorable characters who attain mythic status while retaining their humanity... Henry King handles the powerful story, taken from the Old Testament, with skill...<br /><br />David, 'the lion of Judah,' having stormed the walls of Rabgah, saves the life of one of his faithful warriors Uriah (Kieron Moore), and returns to Jerusalem... <br /><br />Back at his court, his first wife complains of neglect, and offends him for being a shepherd's son, distinguishing herself for being the daughter of King Saul...<br /><br />One evening, and while walking on the terrace of his palace which evidently held a commanding view of the neighborhood, David's eyes happened to alight upon a young lady who was taking a refreshing bath... She was beautiful and attractive... David could not take his eyes off her... He finds out later on that she was the wife of one of his officers... <br /><br />Sending for her, he discovers that she, too, is unhappy in her marriage... By this point, it's apparent that David's intentions shift from an interest in taking Bathsheba as a wife, to just plain taking Bathsheba... As usual, sin had its consequences, and David hadn't planned on that possibility...<br /><br />When a drought sweeps the land and there is a threat of famine, David suspects that the Lord is punishing him and his people for his sin... But when Bathsheba tells him that she is pregnant and fears that she may be stoned to death according to the law of Moses, David tries to cover up his sin... <br /><br />He sends word to Joab, the commander of his army, and ordered him to send to him Bathsheba's husband... David did something that was abominable in God's sight... He sends the man to the front line where he would be killed... <br /><br />The soldier is indeed killed and with him out of the way, David marries his beloved Bathsheba in full regal splendor...<br /><br />God punishes the couple when Bathsheba's child dies soon after birth... Meanwhile, a mighty famine has spread throughout the land and the Israelites - led by Nathan - blame the King for their plight... They storm the palace and demand that Bathsheba pays for her sin...<br /><br />Peck plays the compassionate king whose lustful desire outweighed his good sense and integrity.. <br /><br />Hayward as Bathsheba, is a sensitive woman who begins to believe that every disaster occurring in her life is the direct result of her adultery... The sequence of her bath which could have been a great moment in Biblical film history, is badly mishandled, and the viewers eyes are led briefly to Hayward's face and shoulders...<br /><br />Raymond Massey appeared as Nathan the Prophet, sent by God to rebuke David after his adultery with Bathsheba; Gwyneth Verdon is Queen Michal who tries to resist the ambition and greed that have become integral to David's personality and kingship; ex-silent screen idol, Francis X. Bushman, had a brief part as King Saul... <br /><br />The best moments of the film were: The Ark en route to its permanent home when God breaks a young soldier who tries to touch the sacred object; the defining moment in David's life when he confesses his sin and is prepared to accept his punishment of death; and for the film's climax, inserting it as a flashback, David remembering his fight with the giant Goliath... <br /><br />With superb color photography and a masterly music score, 'David and Bathsheba' won Oscar nominations in the following categories: Music Scoring, Art and Set Direction, Cinematography, Story and Screenplay, and Costume Design..",1,to some  this biblical film is a story of judgment and condemnation    others see it as a story of grace  restoration  and hope    it is actually both  henry king illustrates the portrait of a mighty monarch almost destroyed by his passion  his downward spiral of sin  and his upward climb of healing   david and bathsheba is an emotional movie full of vividly memorable characters who attain mythic status while retaining their humanity    henry king handles the powerful story  taken from the old testament  with skill    david  the lion of judah  having stormed the walls of rabgah  saves the life of one of his faithful warriors uriah  kieron moore   and returns to jerusalem     back at his court  his first wife complains of neglect  and offends him for being a shepherds son  distinguishing herself for being the daughter of king saul    one evening  and while walking on the terrace of his palace which evidently held a commanding view of the neighborhood  davids eyes happened to alight upon a young lady who was taking a refreshing bath    she was beautiful and attractive    david could not take his eyes off her    he finds out later on that she was the wife of one of his officers     sending for her  he discovers that she  too  is unhappy in her marriage    by this point  its apparent that davids intentions shift from an interest in taking bathsheba as a wife  to just plain taking bathsheba    as usual  sin had its consequences  and david hadnt planned on that possibility    when a drought sweeps the land and there is a threat of famine  david suspects that the lord is punishing him and his people for his sin    but when bathsheba tells him that she is pregnant and fears that she may be stoned to death according to the law of moses  david tries to cover up his sin     he sends word to joab  the commander of his army  and ordered him to send to him bathshebas husband    david did something that was abominable in gods sight    he sends the man to the front line where he would be killed     the soldier is indeed killed and with him out of the way  david marries his beloved bathsheba in full regal splendor    god punishes the couple when bathshebas child dies soon after birth    meanwhile  a mighty famine has spread throughout the land and the israelites   led by nathan   blame the king for their plight    they storm the palace and demand that bathsheba pays for her sin    peck plays the compassionate king whose lustful desire outweighed his good sense and integrity    hayward as bathsheba  is a sensitive woman who begins to believe that every disaster occurring in her life is the direct result of her adultery    the sequence of her bath which could have been a great moment in biblical film history  is badly mishandled  and the viewers eyes are led briefly to haywards face and shoulders    raymond massey appeared as nathan the prophet  sent by god to rebuke david after his adultery with bathsheba  gwyneth verdon is queen michal who tries to resist the ambition and greed that have become integral to davids personality and kingship  ex silent screen idol  francis x  bushman  had a brief part as king saul     the best moments of the film were  the ark en route to its permanent home when god breaks a young soldier who tries to touch the sacred object  the defining moment in davids life when he confesses his sin and is prepared to accept his punishment of death  and for the films climax  inserting it as a flashback  david remembering his fight with the giant goliath     with superb color photography and a masterly music score  david and bathsheba won oscar nominations in the following categories  music scoring  art and set direction  cinematography  story and screenplay  and costume design  
"This movie wasn't that bad when compared to the first two sequels to the original. It's directed by Martin Kitrosser of Friday the 13th fame. The acting is very bad indeed, but the gore and special effects help make it interesting. Thats one thing I like about Screaming Mad George (make up effects artist for the film), his effects are so off-the-wall and bizarre that they will keep you watching a bad movie just to find out how crazy they're gonna get. The movie isn't really all that gory, but there is an EXTREMELY nasty eyeball-munching scene in the middle involving a toy maggot (what!?!) Mickey Rooney makes a guest appearance that he probably wasn't too enthusiastic about but needed the money at the time, possibly? If you liked the weirdo 4th installment (my favorite of all 5), you'll probably like this one. I liked it better than the Matrix! Enjoy.",0,this movie wasnt that bad when compared to the first two sequels to the original  its directed by martin kitrosser of friday the 13th fame  the acting is very bad indeed  but the gore and special effects help make it interesting  thats one thing i like about screaming mad george  make up effects artist for the film   his effects are so off the wall and bizarre that they will keep you watching a bad movie just to find out how crazy theyre gonna get  the movie isnt really all that gory  but there is an extremely nasty eyeball munching scene in the middle involving a toy maggot  what     mickey rooney makes a guest appearance that he probably wasnt too enthusiastic about but needed the money at the time  possibly  if you liked the weirdo 4th installment  my favorite of all 5   youll probably like this one  i liked it better than the matrix  enjoy 
"After watching this, I had lost a little respect for Christopher Lee (This has passed over time). This film was utter garbage. First, they tried to recreate the ending from the first ""Howling,"" with incredibly bad make-up. Then they try to turn it into a sad excuse of a werewolf porn film! The plot sucks and the whole film is just AWFUL!!!! A brother of a werewolf victim from the first film (From the look of it, it was SUPPOSED to be Dee Wallace Stone)teams up with Lee and another woman to destroy the group of werewolves, lead by Sybil Danning, who seems to be naked all the time.<br /><br />This is not even worth renting (Unless you want to waste your time and money watching the nudity.). Try to catch it on cable instead. It would be so chopped up, it may actually make sense.",0,after watching this  i had lost a little respect for christopher lee  this has passed over time   this film was utter garbage  first  they tried to recreate the ending from the first  howling   with incredibly bad make up  then they try to turn it into a sad excuse of a werewolf porn film  the plot sucks and the whole film is just awful     a brother of a werewolf victim from the first film  from the look of it  it was supposed to be dee wallace stone teams up with lee and another woman to destroy the group of werewolves  lead by sybil danning  who seems to be naked all the time  this is not even worth renting  unless you want to waste your time and money watching the nudity    try to catch it on cable instead  it would be so chopped up  it may actually make sense 
"An absurdly hilarious and strikingly human tale of the jealousies and infidelities surrounding a beetle marriage, Russian animation pioneer Wladyslaw Starewicz's ""Mest kinematograficheskogo operatora"" (""The Cameraman's Revenge"", or ""The Revenge of a Kinematograph Cameraman"") is a delight of early animation, brimming with highly-effective stop-motion puppetry and no shortage of imagination.<br /><br />Mr. and Mrs. Beetle have a completely uneventful marriage, and both yearn for more excitement in their lives. Mr. Beetle's desires can only be satisfied by the beautiful exotic dancer at the ""Gay Dragonfly"" night club, whom he visits whenever he takes a ""business trip"" to the city. She is the only one who understands him. A fellow admirer of this dancer, an aggressive grasshopper, is jealous that Mr. Beetle has stolen his lady and, as fate would have it, he is also a movie cameraman. The devious grasshopper follows Mr. Beetle and his acquaintance to a hotel room, where he films their exploits through the keyhole.<br /><br />Meanwhile, Mrs. Beetle has, likewise, acquired a friend to add excitement to her life. He is an artist, and he brings her a painting for a present, before they both settle down on the couch for some intimacy. At that moment, however, Mr. Beetle returns home and witnesses the entire spectacle. As Mr. Beetle bashes through the front door, the artist friend clambers up the chimney, but he doesn't escape without Mr. Beetle first venting his anger and frustration upon him.<br /><br />There is a certain irony in the statement that follows: ""Mr. Beetle is generous. He forgives his wife and takes her to a movie."" He is generous enough to forgive her, and yet he had been equally unfaithful just minutes earlier. At this point in time, however, we still haven't forgotten the jealous movie cameraman who had been plotting his revenge, and it is no surprise when he turns out to be the projectionist for the film Mr. and Mrs. Beetle are attending. Suddenly intercut into the film they are enjoying is the footage of Mr. Beetle's disloyalty, and the angry wife hits him across the head with an umbrella, before the frightened and angry husband dives through the theatre screen in search of the grasshopper.<br /><br />In the final scene, both Mr. and Mrs. Beetle, now somewhat more appreciative of each other, are serving time in prison for the fire that broke out when Mr. Beetle sought his final revenge. We do, indeed, hope that ""the home life of the Beetles will be less exciting in the future"" This film may appear to be a mere story of the comings-and-goings of a miniscule insect species, but Starewicz is communicating so much more than that. This isn't a story about beetles  it is a story about us. And it's startlingly accurate, isn't it?!",1,an absurdly hilarious and strikingly human tale of the jealousies and infidelities surrounding a beetle marriage  russian animation pioneer wladyslaw starewiczs  mest kinematograficheskogo operatora    the cameramans revenge   or  the revenge of a kinematograph cameraman   is a delight of early animation  brimming with highly effective stop motion puppetry and no shortage of imagination  mr  and mrs  beetle have a completely uneventful marriage  and both yearn for more excitement in their lives  mr  beetles desires can only be satisfied by the beautiful exotic dancer at the  gay dragonfly  night club  whom he visits whenever he takes a  business trip  to the city  she is the only one who understands him  a fellow admirer of this dancer  an aggressive grasshopper  is jealous that mr  beetle has stolen his lady and  as fate would have it  he is also a movie cameraman  the devious grasshopper follows mr  beetle and his acquaintance to a hotel room  where he films their exploits through the keyhole  meanwhile  mrs  beetle has  likewise  acquired a friend to add excitement to her life  he is an artist  and he brings her a painting for a present  before they both settle down on the couch for some intimacy  at that moment  however  mr  beetle returns home and witnesses the entire spectacle  as mr  beetle bashes through the front door  the artist friend clambers up the chimney  but he doesnt escape without mr  beetle first venting his anger and frustration upon him  there is a certain irony in the statement that follows   mr  beetle is generous  he forgives his wife and takes her to a movie   he is generous enough to forgive her  and yet he had been equally unfaithful just minutes earlier  at this point in time  however  we still havent forgotten the jealous movie cameraman who had been plotting his revenge  and it is no surprise when he turns out to be the projectionist for the film mr  and mrs  beetle are attending  suddenly intercut into the film they are enjoying is the footage of mr  beetles disloyalty  and the angry wife hits him across the head with an umbrella  before the frightened and angry husband dives through the theatre screen in search of the grasshopper  in the final scene  both mr  and mrs  beetle  now somewhat more appreciative of each other  are serving time in prison for the fire that broke out when mr  beetle sought his final revenge  we do  indeed  hope that  the home life of the beetles will be less exciting in the future  this film may appear to be a mere story of the comings and goings of a miniscule insect species  but starewicz is communicating so much more than that  this isnt a story about beetles  it is a story about us  and its startlingly accurate  isnt it  
"The movie is just plain fun....maybe more fun for those of us who were young and fans of ""The Ramones"" around the time the film was made. I've watched the film over and over, by myself and with friends, and it is still fresh and funny. At the risk of being too serious, the concept of being a big fan of a certain band is timeless, and high school students boredom with drudgery of some classes is just as timeless.<br /><br />And, the film has some gem lines/scenes.....references to how our ""permanent record"" in high school will follow us through life. (Let me assure you I've been out of high school for, uhhh, some years and it's not following me).....the famous ""static"" line (""I'm getting some static"".....""Not as much as you're going to get"", as Principal Togar approaches).....the school board member who is so decrepit he's attended by nurses....the Nazi Hall Monitors love for a ""body search"" ......Principal Togar announcing, ""I give you the final solution"", and burning the Ramones records (note: records were what came before CD's) ....and of course Joey Ramone noting, ""Things sure have changed since we got kicked out of high school"", followed by Togar asking ""Do your parents know you're Ramones?""<br /><br />Just one piece of advice.....don't look up where the stars are now.....Joey Ramone sadly died young. Dey Young, who was a major hottie in the film, today reminds us we all age....PJ Soles career never advanced as we might have expected......... Marla Rosenfield, as one the other students, apparently appeared only in this film (one of my male friends dies over her every time we watch the film), though I submit her performance was more than adequate and should have brought her more teen film roles. And, does anyone know what happened to DJ Don Steele? <br /><br />So, watch and enjoy.....don't think....just have FUN!",1,the movie is just plain fun    maybe more fun for those of us who were young and fans of  the ramones  around the time the film was made  ive watched the film over and over  by myself and with friends  and it is still fresh and funny  at the risk of being too serious  the concept of being a big fan of a certain band is timeless  and high school students boredom with drudgery of some classes is just as timeless  and  the film has some gem lines scenes     references to how our  permanent record  in high school will follow us through life   let me assure you ive been out of high school for  uhhh  some years and its not following me      the famous  static  line   im getting some static       not as much as youre going to get   as principal togar approaches      the school board member who is so decrepit hes attended by nurses    the nazi hall monitors love for a  body search        principal togar announcing   i give you the final solution   and burning the ramones records  note  records were what came before cds      and of course joey ramone noting   things sure have changed since we got kicked out of high school   followed by togar asking  do your parents know youre ramones   just one piece of advice     dont look up where the stars are now     joey ramone sadly died young  dey young  who was a major hottie in the film  today reminds us we all age    pj soles career never advanced as we might have expected          marla rosenfield  as one the other students  apparently appeared only in this film  one of my male friends dies over her every time we watch the film   though i submit her performance was more than adequate and should have brought her more teen film roles  and  does anyone know what happened to dj don steele   so  watch and enjoy     dont think    just have fun 
"""Cinema is the ultimate pervert art. It doesn't give you what you desire; it tells you how to desire.""<br /><br />So begins ""The Pervert's Guide to Cinema,"" in which Slovenian philosopher and psychoanalyst Slavoj Zizek applies his Freudian/Lacanian brain-scalpel to world cinema. This film in three parts is the second feature documentary directed by Sophie Fiennes (yes, sister of Ralph and Joseph), and it is a notable accomplishment, clocking in at 2 1/2 hours of talk from one man and yet remaining humorous and engaging throughout. In essence, it is an extended film lecture, and one of the best you may ever get. Over the course of the film, Zizek guides us through a catalog of obsession and desire in film history. He touches on more than 40 films and, in particular, spends a great deal of time with Hitchcock, Lynch, Chaplin, Tarkovsky, the Marx Brothers, and Eisenstein. But he also takes a close look at ""Persona,"" ""The Conversation,"" ""Three Colors: Blue,"" ""Dogville,"" ""Fight Club,"" and ""The Exorcist."" Thematically, Zizek's inquiry into cinema ranges from thoughts on the death drive to the ""coordinates of desire,"" and from Gnosticism to ""partial objects.""<br /><br />""The Pervert's Guide"" will be a slightly better experience if you've taken a few minutes to bone up on your basic Freudian terminology. However, even if you're not steeped in psychoanalytic theory, Zizek's dynamic and hilarious personality carries the film forward with such gusto that you aren't likely to balk at the specialized lingo. The film frequently cuts from movie clips to images of Zizek *inside* the movie he is talking about--that is, in the original locations and sets. The transitions in these sequences sustain such tension and humor that the trick never gets old. And Zizek himself is constantly making us laugh, either from bizarre little jokes or from his enthusiastic insistence on, for example, a bold Oedipal interpretation of ""The Birds."" And this go-ahead-and-laugh attitude, on the parts of both Fiennes and Zizek, is essential to the gonzo character of the film. It is the spoonful of sugar that helps us digest Zizek's weird medicine. After all, don't we all have a sense that, past a certain point, psychology theorists are just pulling our legs?",1, cinema is the ultimate pervert art  it doesnt give you what you desire  it tells you how to desire   so begins  the perverts guide to cinema   in which slovenian philosopher and psychoanalyst slavoj zizek applies his freudian lacanian brain scalpel to world cinema  this film in three parts is the second feature documentary directed by sophie fiennes  yes  sister of ralph and joseph   and it is a notable accomplishment  clocking in at 2 1 2 hours of talk from one man and yet remaining humorous and engaging throughout  in essence  it is an extended film lecture  and one of the best you may ever get  over the course of the film  zizek guides us through a catalog of obsession and desire in film history  he touches on more than 40 films and  in particular  spends a great deal of time with hitchcock  lynch  chaplin  tarkovsky  the marx brothers  and eisenstein  but he also takes a close look at  persona    the conversation    three colors  blue    dogville    fight club   and  the exorcist   thematically  zizeks inquiry into cinema ranges from thoughts on the death drive to the  coordinates of desire   and from gnosticism to  partial objects    the perverts guide  will be a slightly better experience if youve taken a few minutes to bone up on your basic freudian terminology  however  even if youre not steeped in psychoanalytic theory  zizeks dynamic and hilarious personality carries the film forward with such gusto that you arent likely to balk at the specialized lingo  the film frequently cuts from movie clips to images of zizek  inside  the movie he is talking about  that is  in the original locations and sets  the transitions in these sequences sustain such tension and humor that the trick never gets old  and zizek himself is constantly making us laugh  either from bizarre little jokes or from his enthusiastic insistence on  for example  a bold oedipal interpretation of  the birds   and this go ahead and laugh attitude  on the parts of both fiennes and zizek  is essential to the gonzo character of the film  it is the spoonful of sugar that helps us digest zizeks weird medicine  after all  dont we all have a sense that  past a certain point  psychology theorists are just pulling our legs 
"I'm probably one of the biggest Nancy Drew fans out there. I've read every book three times over and I've played a lot of the Nancy drew games. I Loved this movie. It kept you entertained the whole time you watched it. I went with about 10 of my friends and everyone LOVED it. There were three woman sitting behind us who appeared to be in their late 30's to early 40's and I asked them how they liked it, they said they loved it! So you see it will be an entertainment to all ages. You just have to give it a chance. And it teaches a lesson too, just be yourself even if everyone around you is exactly alike. So overall, this move was great. I'm going to see it a second time now! So stop bashing it please. Its a really good movie!",1,im probably one of the biggest nancy drew fans out there  ive read every book three times over and ive played a lot of the nancy drew games  i loved this movie  it kept you entertained the whole time you watched it  i went with about 10 of my friends and everyone loved it  there were three woman sitting behind us who appeared to be in their late 30s to early 40s and i asked them how they liked it  they said they loved it  so you see it will be an entertainment to all ages  you just have to give it a chance  and it teaches a lesson too  just be yourself even if everyone around you is exactly alike  so overall  this move was great  im going to see it a second time now  so stop bashing it please  its a really good movie 
"An unmarried, twenty-something hick (played by John Travolta) leaves the farm and goes to Houston, where he learns about life and love in a Texas honky-tonk. At face value, it's a modern love story ... Texas style. There's gobs of cowboy hats, pickup trucks, neon beer signs, and references to big belt-buckles and rodeos. The music, if not Texas native, is Texas adapted, courtesy of the talents of Mickey Gilley, Johnny Lee, and the Charlie Daniels Band. And that Texas twang ... ""y'all"".<br /><br />The story and the characters are about as subtle as the taste of Texas five-alarm chili made with Jalapeno peppers. It's enough to make civilized viewers abort the film in favor of a genteel classic, one starring Laurence Olivier or Ingrid Bergman, maybe. ""Hamlet"" it's not. But ""Urban Cowboy"" is spicy and explicit, and I kinda like it.<br /><br />Technically, the film is generally good. The dialogue, the production design, and the costumes are all realistic; the editing is skillful. And both the casting and the acting are commendable, if not Oscar worthy. I would not have cast Travolta in the role he plays, but he does a fine job ... ditto Debra Winger. Barry Corbin and Brooke Alderson, among others, are good too, in support roles. But, the cinematography seemed weak. The film copy I watched was grainy, and at times suffered from a reddish/orange tint, a visual trait I have noticed in other films from the same time period.<br /><br />At first glance, the film does not seem to offer any social or political ""message"". But I would argue that when ""Urban Cowboy"" was released twenty-five years ago, it had rather prophetic implications. In 1980 the U.S. had all kinds of problems, not the least being American hostages held by Iran. In the minds of a lot of folks back then, the U.S. was being pushed around, bullied.<br /><br />This film, along with others of its time, offered something that Americans wanted to see in their political leaders ... toughness. ""Urban Cowboy"" is a very physical film. The characters in it may not be the brightest people on Earth. But, they're tough!<br /><br />Everything about ""Urban Cowboy"" is anti-intellectual. As a vehicle for cultural expression then, this 1980 film was one of several that augured a new get-tough era for the U.S. It started in 1980 with the election of Reagan. And that era continues to this day, with a President who probably will not be remembered for his intellect, but will be remembered for his toughness and aggression, traits that Americans seem to gravitate to as surely as Texans to five-alarm chili.",1,an unmarried  twenty something hick  played by john travolta  leaves the farm and goes to houston  where he learns about life and love in a texas honky tonk  at face value  its a modern love story     texas style  theres gobs of cowboy hats  pickup trucks  neon beer signs  and references to big belt buckles and rodeos  the music  if not texas native  is texas adapted  courtesy of the talents of mickey gilley  johnny lee  and the charlie daniels band  and that texas twang      yall   the story and the characters are about as subtle as the taste of texas five alarm chili made with jalapeno peppers  its enough to make civilized viewers abort the film in favor of a genteel classic  one starring laurence olivier or ingrid bergman  maybe   hamlet  its not  but  urban cowboy  is spicy and explicit  and i kinda like it  technically  the film is generally good  the dialogue  the production design  and the costumes are all realistic  the editing is skillful  and both the casting and the acting are commendable  if not oscar worthy  i would not have cast travolta in the role he plays  but he does a fine job     ditto debra winger  barry corbin and brooke alderson  among others  are good too  in support roles  but  the cinematography seemed weak  the film copy i watched was grainy  and at times suffered from a reddish orange tint  a visual trait i have noticed in other films from the same time period  at first glance  the film does not seem to offer any social or political  message   but i would argue that when  urban cowboy  was released twenty five years ago  it had rather prophetic implications  in 1980 the u s  had all kinds of problems  not the least being american hostages held by iran  in the minds of a lot of folks back then  the u s  was being pushed around  bullied  this film  along with others of its time  offered something that americans wanted to see in their political leaders     toughness   urban cowboy  is a very physical film  the characters in it may not be the brightest people on earth  but  theyre tough  everything about  urban cowboy  is anti intellectual  as a vehicle for cultural expression then  this 1980 film was one of several that augured a new get tough era for the u s  it started in 1980 with the election of reagan  and that era continues to this day  with a president who probably will not be remembered for his intellect  but will be remembered for his toughness and aggression  traits that americans seem to gravitate to as surely as texans to five alarm chili 
"Now, for all of the cinematographical buffs out there, this film may not rank high on your list of things to see. But if you know anything about plot development, profound truth, and the intentions that this film (the series) had, you'd understand my p.o.v.<br /><br />Granted, the specifics of the film are renderings of the writer, who cannot be expected to know what will happen in the end. But the film is biblically accurate and justifiably ""scares"" viewers into thinking about what may be. I'm a Christian, not due to this movie, but due to my personal decision to accept Jesus as my Savior. The film and potential that something similar to the circumstances portrayed therein can remarkably scare someone into thinking about their actions and decisions. It's not some cheap attempt to scare people into believing in God, but rather, a means to get your attention.<br /><br />As a Christian, I know I'll not be left behind, and thanks to movies like this, I can look beyond the superficialities of entertainment, acting, and film budgeting to appreciate the depth that the film has to offer. This is a movie you shouldn't not only see, but feel with your heart and soul.",1,now  for all of the cinematographical buffs out there  this film may not rank high on your list of things to see  but if you know anything about plot development  profound truth  and the intentions that this film  the series  had  youd understand my p o v  granted  the specifics of the film are renderings of the writer  who cannot be expected to know what will happen in the end  but the film is biblically accurate and justifiably  scares  viewers into thinking about what may be  im a christian  not due to this movie  but due to my personal decision to accept jesus as my savior  the film and potential that something similar to the circumstances portrayed therein can remarkably scare someone into thinking about their actions and decisions  its not some cheap attempt to scare people into believing in god  but rather  a means to get your attention  as a christian  i know ill not be left behind  and thanks to movies like this  i can look beyond the superficialities of entertainment  acting  and film budgeting to appreciate the depth that the film has to offer  this is a movie you shouldnt not only see  but feel with your heart and soul 
"All you need to know about this film happens in the first five minutes: it looks cool, it has a solid original soundtrack reflective of the late-60s period, and all but a couple of its characters are unlikeable. Once you get that message, you may as well switch to another film.<br /><br />Davies's protagonist ignores his beautiful girlfriend, one of the few people in his life who cares about him. Then by the time he takes her advice to join her in the real world--instead of living a fantasy film of which he's the imagined director--he does so by pushing her aside and pairing up with an actress he's idealized beyond reason. A couple laughs and some thoughtful art direction are the only things worth watching here.<br /><br />The film is also interesting as documentation of Jason Schwartzman's fall from Mount Rushmore. In Rushmore, Schwartzman's annoying brattiness was something to be overcome, but here it's his character's only quality. Schwartzman's family connection clearly landed him in this role; here's hoping his choices improve.",0,all you need to know about this film happens in the first five minutes  it looks cool  it has a solid original soundtrack reflective of the late 60s period  and all but a couple of its characters are unlikeable  once you get that message  you may as well switch to another film  daviess protagonist ignores his beautiful girlfriend  one of the few people in his life who cares about him  then by the time he takes her advice to join her in the real world  instead of living a fantasy film of which hes the imagined director  he does so by pushing her aside and pairing up with an actress hes idealized beyond reason  a couple laughs and some thoughtful art direction are the only things worth watching here  the film is also interesting as documentation of jason schwartzmans fall from mount rushmore  in rushmore  schwartzmans annoying brattiness was something to be overcome  but here its his characters only quality  schwartzmans family connection clearly landed him in this role  heres hoping his choices improve 
